time,sp,sensor,sensor filtered,e,p,i,d,control signal
time,sp,sensor,sensor filtered,e,p,i,d,control signal
14:35:48,766.0,0,0.0,766.0,87.0176,6.02,0.0,0
14:35:48,766.0,0,0.0,766.0,87.0176,12.04,0.0,93.0376
14:35:49,766.0,0,0.0,766.0,87.0176,17.17,0.0,99.05760000000001
14:35:49,766.0,0,0.0,766.0,87.0176,23.08,0.0,104.1876
14:35:49,766.0,0,0.0,766.0,87.0176,28.21,0.0,110.0976
14:35:49,766.0,0,0.0,766.0,87.0176,34.38,0.0,115.2276
14:35:49,766.0,0,0.0,766.0,87.0176,39.31,0.0,121.39760000000001
14:35:49,766.0,0,0.0,766.0,87.0176,45.33,0.0,126.3276
14:35:49,766.0,0,0.0,766.0,87.0176,50.52,0.0,132.3476
14:35:49,766.0,0,0.0,766.0,87.0176,56.12,0.0,137.5376
14:35:49,766.0,0,0.0,766.0,87.0176,61.67,0.0,143.1376
14:35:50,766.0,0,0.0,766.0,87.0176,67.43,0.0,148.6876
14:35:50,766.0,0,0.0,766.0,87.0176,72.82,0.0,154.44760000000002
14:35:50,766.0,0,0.0,766.0,87.0176,78.52,0.0,159.8376
14:35:50,766.0,0,0.0,766.0,87.0176,85.62,0.0,165.5376
14:35:50,766.0,0,0.0,766.0,87.0176,89.61,0.0,172.63760000000002
14:35:50,766.0,0,0.0,766.0,87.0176,95.57,0.0,176.6276
14:35:50,766.0,0,0.0,766.0,87.0176,100.96,0.0,182.5876
14:35:50,766.0,0,0.0,766.0,87.0176,106.87,0.0,187.9776
14:35:50,766.0,0,0.0,766.0,87.0176,112.0,0.0,193.88760000000002
14:35:51,766.0,0,0.0,766.0,87.0176,117.81,0.0,199.01760000000002
14:35:51,766.0,0,0.0,766.0,87.0176,123.88,0.0,204.82760000000002
14:35:51,766.0,0,0.0,766.0,87.0176,128.96,0.0,210.8976
14:35:51,766.0,0,0.0,766.0,87.0176,134.98,0.0,215.9776
14:35:51,766.0,0,0.0,766.0,87.0176,140.17,0.0,221.99759999999998
14:35:51,766.0,0,0.0,766.0,87.0176,146.03,0.0,227.18759999999997
14:35:51,766.0,0,0.0,766.0,87.0176,152.05,0.0,233.0476
14:35:51,766.0,0,0.0,766.0,87.0176,157.24,0.0,239.06760000000003
14:35:51,766.0,0,0.0,766.0,87.0176,162.58,0.0,244.25760000000002
14:35:52,766.0,0,0.0,766.0,87.0176,168.34,0.0,249.5976
14:35:52,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:52,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:52,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:52,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:52,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:52,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:52,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:52,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:52,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:53,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:53,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:53,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:53,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:53,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:53,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:53,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:53,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:53,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:54,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:54,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:54,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:54,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:54,766.0,0,0.0,766.0,87.0176,168.34,0.0,255.0
14:35:57,766.0,0,0.0,766.0,87.0176,5.45,0.0,0
14:35:57,766.0,0,0.0,766.0,87.0176,5.55,0.0,92.4676
14:35:57,766.0,0,0.0,766.0,87.0176,7.31,0.0,92.5676
14:35:58,766.0,0,0.0,766.0,87.0176,13.07,0.0,94.3276
