6:58:7,37.0,19.64,19.655027476496304,17.344972523503696,2.988538765799687,0.11,0.0,0
6:58:37,37.0,19.75,19.758447744729175,17.241552255270825,2.9707194535831634,16.72,0.0,19.580557726203516
6:59:7,37.0,20.29,20.22501271699066,16.77498728300934,2.89033030886251,32.81,-0.0,35.60157445429168
6:59:37,37.0,21.18,21.107860856912424,15.892139143087576,2.7382155743539895,47.83,-0.0,50.4695966381711
7:0:8,37.0,22.66,22.58542127713362,14.41457872286638,2.4836319139498775,62.01,-0.0,64.40505968216654
7:0:38,37.0,24.73,24.537010326154267,12.462989673845733,2.14737312080362,74.56,-0.0,76.63106780089292
7:1:8,37.0,26.95,26.817467384872614,10.182532615127386,1.7544503695864486,85.11,-0.0,86.80698763287383
7:1:38,37.0,29.43,29.29682142250239,7.70317857749761,1.3272576689028384,93.38,-0.0,94.65980729878093
7:2:8,37.0,31.79,31.663970586669713,5.336029413330287,0.9193978679168086,99.08,-0.0,100
7:2:38,37.0,34.27,34.13667689621667,2.8633231037833298,0.4933505707818677,99.52,-0.0,100
7:3:8,37.0,36.24,36.15643195477063,0.8435680452293681,0.14534677419302014,99.86,-0.0,100
7:3:38,37.0,37.94,37.855118882081925,-0.8551188820819249,-0.14733698338271567,99.8,-0.0,99.66428801846365
7:4:8,37.0,39.38,39.35821458000028,-2.358214580000279,-0.40632037213404815,98.3,-0.0,97.90409669762884
7:4:38,37.0,40.63,40.572894814582135,-3.572894814582135,-0.6156097765525018,95.37,-0.0,94.77548347049722
7:5:8,37.0,41.86,41.80438456606452,-4.80438456606452,-0.8277954607329169,91.47,-0.0,90.67326926585231
7:5:38,37.0,42.72,42.66597987077335,-5.665979870773349,-0.976248331734248,86.91,-0.0,85.97478585362862
7:6:8,37.0,43.36,43.306835057235574,-6.306835057235574,-1.0866676803616895,80.93,-0.0,79.88435013293146
7:6:39,37.0,43.86,43.82141372031249,-6.821413720312492,-1.1753295840098423,74.89,-0.0,73.75540912887796
7:7:9,37.0,44.0,43.993991475556875,-6.993991475556875,-1.2050647312384497,68.89,-0.0,67.72505029862396
7:7:39,37.0,44.0,44.001612441828364,-7.001612441828364,-1.206377823727027,62.85,0.0,61.68359130696997
7:8:9,37.0,43.41,43.43904718077067,-6.439047180770672,-1.1094478292467869,56.85,0.0,55.77999607861468
7:8:39,37.0,42.57,42.58385921885586,-5.5838592188558565,-0.9620989434088641,51.02,0.0,50.0876357295457
7:9:9,37.0,41.75,41.81585522527464,-4.815855225274639,-0.8297718553148203,46.52,0.0,45.71896738298353
7:9:39,37.0,41.0,41.048449451687695,-4.048449451687695,-0.6975478405257899,41.99,0.0,41.32152462163801
7:10:9,37.0,40.54,40.58548459281552,-3.5854845928155186,-0.6177789953421139,38.97,0.0,38.371350227397656
7:10:39,37.0,40.11,40.14059509202562,-3.1405950920256203,-0.5411245343560144,35.95,0.0,35.42828973960442
7:11:9,37.0,39.61,39.626098982902455,-2.6260989829024552,-0.45247685475409305,32.95,0.0,32.517214939162116
7:11:39,37.0,38.97,39.03643322815347,-2.03643322815347,-0.3508774452108429,30.87,0.0,30.527850727543505
7:12:9,37.0,38.36,38.409667105231165,-1.409667105231165,-0.24288564223132972,29.37,0.0,29.136163508631853
7:12:39,37.0,37.79,37.84687766470808,-0.8468776647080816,-0.14591702162920245,27.86,0.0,27.722994087078664
7:13:9,37.0,37.18,37.19710112970695,-0.19710112970695093,-0.03396052464850765,27.79,0.0,27.75571208372388
7:13:40,37.0,36.63,36.668480271856566,0.33151972814343367,0.057120849159113626,27.79,0.0,27.846384165732346
7:14:10,37.0,36.13,36.15332004482457,0.846679955175432,0.14588295627672695,27.86,0.0,27.995436506974144
7:14:40,37.0,35.68,35.70527522914442,1.2947247708555807,0.22308107801841656,29.37,0.0,29.58259719779824
7:15:10,37.0,35.34,35.34175839409273,1.6582416059072713,0.28571502869782284,30.87,0.0,31.1456813652198
7:15:40,37.0,34.92,34.97264974933422,2.0273502506657834,0.3493124481897145,32.38,0.0,32.71830449798857
7:16:10,37.0,34.76,34.76083494331287,2.2391650566871277,0.38580813926719215,33.88,0.0,34.25579215474132
7:16:40,37.0,34.54,34.55844190862795,2.441558091372052,0.4206804591434046,35.58,0.0,35.98032739904823
7:17:10,37.0,34.52,34.515194787424306,2.4848052125756936,0.428131938126792,38.5,-0.0,38.90822393125199
7:17:40,37.0,34.58,34.5875131645867,2.412486835413297,0.4156714817417111,41.47,0.0,41.87552764637968
7:18:10,37.0,34.76,34.754311298477475,2.245688701522525,0.38693216327233104,43.18,-0.0,43.55704107030259
7:18:40,37.0,34.98,34.95416156005956,2.0458384399404395,0.35249796320173776,44.69,-0.0,45.032992625779706
7:19:10,37.0,35.23,35.235267515748916,1.764732484251084,0.3040634070364618,46.19,0.0,46.483962563373844
7:19:40,37.0,35.55,35.512570033957644,1.487429966042356,0.25628418314909795,47.7,-0.0,47.94700075905455
7:20:10,37.0,35.87,35.853199989092325,1.1468000109076755,0.1975936418793925,49.2,-0.0,49.38791526875488
7:20:41,37.0,36.34,36.29962658692643,0.7003734130735708,0.12067433907257626,50.36,-0.0,50.4814472656362
7:21:11,37.0,36.72,36.71387618457885,0.2861238154211492,0.04929913339706401,50.36,-0.0,50.40941637044118
7:21:41,37.0,37.15,37.085625927660224,-0.08562592766022448,-0.014753347335856678,50.36,-0.0,50.34647905851571
7:22:11,37.0,37.42,37.43946766728255,-0.4394676672825497,-0.07572027907278332,50.36,0.0,50.28390702325246
7:22:41,37.0,37.87,37.842179681845046,-0.842179681845046,-0.14510755918190144,50.16,-0.0,50.025425045353444
7:23:11,37.0,38.12,38.12781429006645,-1.1278142900664534,-0.19432240217844993,48.66,0.0,48.475527997579505
7:23:41,37.0,38.34,38.334854064285196,-1.3348540642851958,-0.22999535527633924,47.15,-0.0,46.930103160804066
7:24:11,37.0,38.41,38.39954874468767,-1.3995487446876709,-0.2411422487096857,45.65,-0.0,45.41905783476701
7:24:41,37.0,38.37,38.42357098929994,-1.4235709892999395,-0.2452812814563796,44.14,0.0,43.90369313171513
7:25:11,37.0,38.31,38.27130312821288,-1.2713031282128782,-0.21904552899107893,42.64,-0.0,42.431695301121024
7:25:41,37.0,38.2,38.181642189757255,-1.1816421897572553,-0.2035969492951751,41.13,-0.0,40.93675450078314
7:26:11,37.0,37.88,37.92834985245054,-0.9283498524505376,-0.15995467957722764,39.63,0.0,39.47911968935863
7:26:41,37.0,37.67,37.736377838337745,-0.7363778383377451,-0.12687790154559347,38.92,0.0,38.79185133161601
7:27:11,37.0,37.59,37.5545251135133,-0.5545251135133,-0.0955446770583416,38.92,-0.0,38.82513446993518
7:27:41,37.0,37.41,37.410282270745554,-0.41028227074555446,-0.07069163524945904,38.92,0.0,38.84930296083394
7:28:12,37.0,37.3,37.30027747313945,-0.3002774731394524,-0.05173780862192765,38.92,0.0,38.86825687930897
7:28:42,37.0,37.09,37.119744053469574,-0.1197440534695744,-0.020631900412807668,38.92,0.0,38.898798666207995
7:29:12,37.0,36.96,36.96980856479346,0.030191435206539552,0.005201984286086765,38.92,0.0,38.92501420476232
7:29:42,37.0,36.84,36.84995009795714,0.15004990204285917,0.025853598121984636,38.92,0.0,38.94566310902443
7:30:12,37.0,36.76,36.786854408802895,0.21314559119710452,0.03672498536326111,38.92,0.0,38.956210872625846
7:30:42,37.0,36.67,36.72911274634546,0.2708872536545428,0.046673873804677725,38.92,0.0,38.96554219311631
7:31:12,37.0,36.64,36.66555710422165,0.33444289577835207,0.05762451094261006,38.92,0.0,38.97713523438068
7:31:42,37.0,36.49,36.49023022032008,0.509769779679921,0.0878333330388504,38.92,0.0,39.00782892559872
7:32:12,37.0,36.37,36.368531669831874,0.6314683301681256,0.10880199328796805,38.92,-0.0,39.0288301036533
7:32:42,37.0,36.35,36.35524028133086,0.6447597186691425,0.11109209952669326,38.92,0.0,39.030991777251884
7:33:12,37.0,36.37,36.36604316404897,0.6339568359510324,0.10923076283436288,38.92,-0.0,39.029306514260405
7:33:42,37.0,36.31,36.349678132895185,0.6503218671048145,0.11205045770215954,38.92,0.0,39.03129084189129
7:34:12,37.0,36.26,36.260209025618636,0.7397909743813642,0.12746598488590907,38.92,0.0,39.04746198320657
7:34:42,37.0,36.26,36.260006388766634,0.7399936112333663,0.127500899215509,38.92,0.0,39.04750077690612
7:35:12,37.0,36.26,36.259720702216335,0.7402792977836654,0.12755012300812554,38.92,-0.0,39.04755547000903
7:58:13,38.0,23.44,23.435069471048713,14.564930528951287,0.5389024295711977,0.03,-0.0,0
7:58:43,38.0,23.43,23.405680435219963,14.594319564780037,3.0181052859965116,4.62,-0.0,7.6086640955516796
7:59:13,38.0,23.36,23.395232663981375,14.604767336018625,3.020265885088652,9.18,0.0,12.169456316765169
7:59:43,38.0,23.32,23.3200002809258,14.6799997190742,3.0358239419045447,13.68,0.0,16.685823935449495
8:8:6,37.0,22.6,22.604155081544107,14.395844918455893,4.318753475536767,0.05,0.0,0
8:8:36,37.0,22.63,22.627762916719,14.372237083281,4.3116711249843,7.65,-0.0,11.911745694427
8:9:6,37.0,22.86,22.842719657172168,14.157280342827832,4.247184102848349,15.2,-0.0,19.397760114275943
8:9:36,37.0,23.32,23.28112110203835,13.718878897961648,4.1156636693884945,22.7,-0.0,26.766959632653883
8:10:6,37.0,23.87,23.832745478732562,13.167254521267438,3.950176356380231,30.25,-0.0,34.151418173755815
8:10:36,37.0,24.69,24.637986591869343,12.362013408130657,3.708604022439197,37.52,-0.0,41.19033780271022
8:11:6,37.0,25.63,25.590280574458184,11.409719425541816,3.422915827662545,43.57,-0.0,46.95423980851394
8:11:36,37.0,26.74,26.655115254558396,10.344884745441604,3.103465423632481,49.57,-0.0,52.636294915147204
8:12:6,37.0,28.06,27.963243435101546,9.036756564898454,2.711026969469536,54.83,-0.0,57.51425218829948
8:12:36,37.0,29.44,29.36460658260524,7.635393417394759,2.2906180252184276,59.33,-0.0,61.593131139131586
8:13:6,37.0,30.82,30.750928709208075,6.249071290791925,1.8747213872375772,63.12,-0.0,64.97702376359732
8:13:36,37.0,32.27,32.18596915552755,4.814030844472448,1.4442092533417343,66.12,-0.0,67.54701028149081
8:14:6,37.0,33.68,33.556430638513646,3.443569361486354,1.0330708084459062,68.41,-0.0,69.43718978716213
8:14:36,37.0,34.96,34.865835107688426,2.134164892311574,0.6402494676934722,69.91,-0.0,70.5433882974372
8:15:7,37.0,36.14,36.097476103048436,0.9025238969515641,0.2707571690854692,70.81,-0.0,71.08217463231719
8:15:37,37.0,37.26,37.16745425909131,-0.16745425909130773,-0.050236277727392316,70.81,-0.0,70.7628485803029
8:16:7,37.0,38.33,38.268411560316885,-1.2684115603168848,-0.38052346809506543,70.81,-0.0,70.43152947989438
8:16:37,37.0,39.13,39.088882721923646,-2.088882721923646,-0.6266648165770938,69.49,-0.0,68.87470575935879
8:17:7,37.0,39.78,39.727306770485626,-2.727306770485626,-0.8181920311456877,67.98,-0.0,67.17356440983812
8:17:37,37.0,40.24,40.18689892405155,-3.1868989240515475,-0.9560696772154642,66.48,-0.0,65.53570035864948
8:18:7,37.0,40.76,40.74062543542703,-3.7406254354270274,-1.1221876306281082,64.97,-0.0,63.858458188190994
8:18:37,37.0,41.2,41.14000116663626,-4.14000116663626,-1.242000349990878,63.47,-0.0,62.23999961112124
8:19:7,37.0,41.45,41.43325715089924,-4.433257150899237,-1.329977145269771,60.56,-0.0,59.25058094970025
8:32:25,38.0,25.75,25.031186831882643,12.968813168117357,7.394817268460518,0.05,-0.02,0
8:32:56,38.0,25.75,25.7417335196988,12.258266480301199,6.989663547067744,7.65,-0.0,14.590187274519716
8:33:26,38.0,25.85,25.845750972179577,12.154249027820423,6.930352795663206,15.03,-0.0,21.91062199518134
8:33:56,38.0,26.21,26.190695763093235,11.809304236906765,6.733665275884238,21.25,-0.0,27.944888306538044
8:34:26,38.0,26.64,26.616272663445052,11.383727336554948,6.491001327303632,27.29,-0.0,33.742504585892924
8:34:56,38.0,27.32,27.270063248712802,10.729936751287198,6.118209935583961,33.29,-0.0,39.3713737062044
8:35:26,38.0,28.12,28.042783427671658,9.957216572328342,5.677604889541621,39.33,-0.0,44.97249698837958
8:35:56,38.0,29.04,28.957385356778715,9.042614643221285,5.156098869564777,44.82,-0.0,49.95133296618309
8:36:26,38.0,30.11,30.063395235650272,7.9366047643497275,4.525452036632215,49.35,-0.0,53.84840470736913
8:36:56,38.0,31.29,31.24587577642578,6.75412422357422,3.85120163228202,53.85,-0.0,57.67399714698002
8:37:26,38.0,32.66,32.57443351294584,5.425566487054162,3.0936580109182836,56.94,-0.0,60.01907912324254
8:37:56,38.0,33.93,33.860309778207125,4.1396902217928755,2.360451364466298,59.94,-0.0,62.284866627184776
8:38:26,38.0,35.15,35.05451542104783,2.9454845789521684,1.6795153069185265,61.61,-0.0,63.28556478546503
8:38:56,38.0,36.26,36.20614125371725,1.7938587462827513,1.0228582571304248,63.11,-0.0,64.1262705079227
8:39:26,38.0,37.29,37.24375683900326,0.756243160996739,0.43120985040034066,63.69,-0.0,64.12413961155593
8:39:56,38.0,38.19,38.13547244615859,-0.13547244615858745,-0.07724638879962657,63.69,-0.0,63.61620823466708
8:40:27,38.0,39.02,38.94806063201289,-0.9480606320128899,-0.5405841723737499,63.69,-0.0,63.15397358625139
8:40:57,38.0,39.67,39.61629161923148,-1.6162916192314825,-0.9216094812857913,62.99,-0.0,62.08179324301579
8:42:1,38.0,38.06,38.167773752315455,-0.16777375231545477,-0.08138704724822711,-0.0,0.0,0
8:42:31,40.0,36.63,36.721513241893746,3.2784867581062542,1.5903939263573441,2.27,0.0,3.83546136261927
8:43:1,40.0,35.57,35.61295012435659,4.387049875643413,2.12815789467462,6.06,0.0,8.155842882971804
8:43:31,40.0,34.7,34.7554854793776,5.244514520622403,2.544113993953928,10.59,0.0,13.101123326615475
8:44:1,40.0,33.95,33.98686033655389,6.013139663446111,2.916974050737709,16.22,0.0,19.09498727859745
8:47:24,37.0,30.15,30.19668916626748,6.803310833732521,4.5160377314316476,0.05,0.0,0
8:47:54,37.0,29.7,29.764584889177378,7.235415110822622,4.802868550564057,7.65,0.0,12.398105056182285
8:48:24,37.0,29.56,29.599061907566146,7.400938092433854,4.9127427057575925,15.65,0.0,20.49986167306399
8:48:54,37.0,29.68,29.678549558634323,7.321450441365677,4.859978802978537,24.05,-0.0,28.860085781087264
8:49:24,37.0,30.02,30.017817048339005,6.982182951660995,4.634773043312569,31.62,-0.0,36.204934048125075
8:49:54,37.0,30.6,30.580050187575594,6.419949812424406,4.261562685487321,39.12,-0.0,43.33303409498591
8:50:24,37.0,31.47,31.411662256505203,5.588337743494797,3.7095385941318466,45.89,-0.0,49.56384132681316
8:50:54,37.0,32.53,32.46336535463746,4.53663464536254,3.011418077591654,51.64,-0.0,54.62633275287961
8:51:24,37.0,33.74,33.66068126251959,3.3393187374804114,2.216639777939497,56.16,-0.0,58.36248997548833
8:51:55,37.0,34.87,34.83903947457175,2.1609605254282513,1.4344455967792733,59.16,-0.0,60.57672910753253
8:52:25,37.0,36.1,36.01844918446085,0.9815508155391512,0.6515534313548886,60.89,-0.0,61.53756825706099
8:52:55,37.0,37.23,37.114083637678135,-0.11408363767813512,-0.0757287186907461,61.31,-0.0,61.242820757010286
8:53:25,37.0,38.21,38.14768354458379,-1.147683544583792,-0.7618323368947213,60.57,-0.0,59.82276384789475
8:53:55,37.0,39.02,38.96489728441291,-1.9648972844129133,-1.304298817393292,59.07,-0.0,57.779765314007456
8:54:25,37.0,39.61,39.58519361189643,-2.585193611896429,-1.7160515195768498,56.14,-0.0,54.44577808935905
8:54:55,37.0,39.91,39.890707588799096,-2.8907075887990956,-1.9188516974448397,53.14,-0.0,51.24257122506129
8:55:25,37.0,40.19,40.186190533508075,-3.186190533508075,-2.1149932761426604,50.12,-0.0,48.02528769317482
8:55:55,37.0,40.1,40.17533604502026,-3.1753360450202592,-2.1077880666844484,47.12,0.0,45.026655481461724
8:56:25,37.0,39.96,39.9628541651919,-2.9628541651918994,-1.966742594854383,44.1,0.0,42.15304689460624
8:56:55,37.0,39.84,39.84008384807929,-2.8400838480792885,-1.885247658355032,41.1,0.0,39.2347461573833
8:57:25,37.0,39.52,39.575808555626416,-2.5758085556264163,-1.7098217192248153,38.08,0.0,36.386062089750205
9:15:17,38.0,25.4,25.39449777753245,12.60550222246755,12.60550222246755,0.01,-0.0,0
9:15:47,38.0,25.37,25.371404203279745,12.628595796720255,12.628595796720255,1.62,0.0,14.238439774133614
9:16:17,38.0,25.64,25.607554354881277,12.392445645118723,12.392445645118723,3.22,-0.0,15.606050716798581
9:16:47,38.0,25.89,25.881394169625228,12.118605830374772,12.118605830374772,4.82,-0.0,16.929562033749743
9:17:17,38.0,26.2,26.181279715282336,11.818720284717664,11.818720284717664,6.42,-0.0,18.23080031635296
9:17:47,38.0,26.46,26.46327931607182,11.53672068392818,11.53672068392818,8.02,0.0,19.546356315475755
9:18:18,38.0,26.79,26.78540567842,11.214594321580002,11.214594321580002,9.62,-0.0,20.825104801755554
9:18:48,38.0,27.13,27.12733293192919,10.872667068070811,10.872667068070811,11.22,-0.0,22.082963408967565
9:19:18,38.0,27.47,27.449432593409085,10.550567406590915,10.550567406590915,12.82,-0.0,23.362852673989906
9:19:48,38.0,27.77,27.70917422684805,10.290825773151951,10.290825773151951,14.42,-0.0,24.70758419239106
9:21:28,36.0,27.46,25.994465621489777,10.005534378510223,10.005534378510223,0.15,-0.05,0
9:21:58,36.0,27.39,27.366186244197834,8.633813755802166,8.633813755802166,19.82,-0.0,28.326459728669075
9:22:28,36.0,27.71,27.70392879524871,8.29607120475129,8.29607120475129,39.43,-0.0,47.606745783056994
9:22:58,25.0,28.52,28.50902005694092,-3.509020056940919,-3.509020056940919,36.81,-0.0,33.35219993673231
9:23:28,25.0,29.15,29.097871177879487,-4.097871177879487,-4.097871177879487,27.61,-0.0,23.57792091346724
9:23:58,25.0,29.39,29.35681446079449,-4.356814460794489,-4.356814460794489,17.54,-0.0,13.256872821339456
9:24:28,25.0,29.27,29.317681327131186,-4.3176813271311865,-4.3176813271311865,6.6,0.0,2.337020747632014
9:24:58,25.0,28.97,28.961510674888004,-3.961510674888004,-3.961510674888004,-3.15,-0.0,0
9:25:29,25.0,28.52,28.542002282155053,-3.542002282155053,-3.542002282155053,-12.32,0.0,0
9:25:59,25.0,28.18,28.1859006940611,-3.1859006940611003,-3.1859006940611003,-20.37,0.0,0
9:26:29,25.0,27.78,27.78357354559301,-2.7835735455930113,-2.7835735455930113,-27.47,0.0,0
9:26:59,25.0,27.43,27.411718356043597,-2.411718356043597,-2.411718356043597,-33.91,-0.0,0
9:27:29,25.0,27.07,27.108315225382196,-2.1083152253821957,-2.1083152253821957,-39.31,0.0,0
9:27:59,25.0,26.72,26.74751473039155,-1.7475147303915506,-1.7475147303915506,-43.99,0.0,0
9:28:29,25.0,26.54,26.538293590478407,-1.538293590478407,-1.538293590478407,-47.93,-0.0,0
9:28:59,25.0,26.34,26.356921020191603,-1.3569210201916029,-1.3569210201916029,-51.05,0.0,0
9:29:30,25.0,26.1,26.10799852053994,-1.1079985205399403,-1.1079985205399403,-54.15,0.0,0
9:30:0,25.0,25.97,25.951807997147988,-0.9518079971479878,-0.9518079971479878,-56.89,-0.0,0
9:30:30,25.0,25.75,25.755820727309843,-0.7558207273098425,-0.7558207273098425,-58.45,0.0,0
9:31:0,25.0,25.69,25.644553191488505,-0.6445531914885052,-0.6445531914885052,-60.05,-0.0,0
9:31:30,25.0,25.43,25.447679465051618,-0.4476794650516176,-0.4476794650516176,-61.66,0.0,0
9:32:0,36.0,25.34,25.36584168954279,10.63415831045721,10.63415831045721,7.68,0.0,18.15128701161912
9:32:30,36.0,25.66,25.63932979326491,10.36067020673509,10.36067020673509,31.84,-0.0,42.04296689637232
9:33:0,36.0,26.77,26.696715833100853,9.303284166899147,9.303284166899147,54.24,-0.0,63.41142685211017
9:33:30,36.0,28.91,28.714049894480898,7.2859501055191025,7.2859501055191025,73.31,-0.01,80.50772233946567
9:34:1,36.0,31.45,31.297399665098617,4.702600334901383,4.702600334901383,86.98,-0.01,91.6195559276682
9:34:31,36.0,34.23,34.06592683039449,1.9340731696055116,1.9340731696055116,94.61,-0.01,96.5223035217839
9:35:1,36.0,36.95,36.77440603288932,-0.774406032889317,-0.774406032889317,95.84,-0.01,95.09510440790075
9:35:31,36.0,39.2,39.077626835303626,-3.077626835303626,-3.077626835303626,91.16,-0.0,88.14597018299597
9:36:1,36.0,40.96,40.865382376332825,-4.865382376332825,-4.865382376332825,81.48,-0.0,76.69513069296352
9:36:31,36.0,41.9,41.86853416753641,-5.86853416753641,-5.86853416753641,68.3,-0.0,62.524962036070654
9:37:1,36.0,42.37,42.35695364787412,-6.356953647874121,-6.356953647874121,53.68,-0.0,47.42449594680654
9:37:31,36.0,41.82,41.889130244199706,-5.8891302441997055,-5.8891302441997055,38.64,0.0,32.833188617555884
9:38:1,36.0,41.0,41.03470489555826,-5.0347048955582565,-5.0347048955582565,25.41,0.0,20.45143900493527
9:38:31,36.0,39.87,39.944166761547216,-3.9441667615472156,-3.9441667615472156,14.56,0.0,10.667592487169765
9:39:2,36.0,38.64,38.73816374871335,-2.7381637487133474,-2.7381637487133474,6.39,0.0,3.6809291680962772
9:39:32,36.0,37.4,37.453341217874154,-1.4533412178741543,-1.4533412178741543,1.37,0.0,0
9:40:2,36.0,35.35,35.43972261795481,0.560277382045193,0.560277382045193,0.36,0.0,0.9003082022724328
9:40:32,36.0,33.4,33.527815820970574,2.4721841790294263,2.4721841790294263,4.0,0.0,6.417982421143804
9:41:2,36.0,31.91,32.0430043320334,3.956995667966602,3.956995667966602,11.38,0.0,15.262217408851782
9:41:32,36.0,30.78,30.880673800195524,5.119326199804476,5.119326199804476,21.69,0.0,26.718140222004973
9:42:2,36.0,30.36,30.341030948127123,5.658969051872877,5.658969051872877,34.49,-0.0,40.06107672430319
9:42:32,36.0,30.88,30.780987252321516,5.219012747678484,5.219012747678484,47.0,-0.0,52.15001416408721
9:43:2,36.0,31.47,31.42095417157367,4.579045828426331,4.579045828426331,58.14,-0.0,62.65449536491815
9:43:32,36.0,32.56,32.51123350479955,3.4887664952004513,3.4887664952004513,67.39,-0.0,70.83418499466717
9:44:2,36.0,33.55,33.42288863351723,2.577111366482768,2.577111366482768,74.32,-0.0,76.87123485164753
9:44:32,36.0,34.69,34.5973461359181,1.4026538640818984,1.4026538640818984,78.83,-0.0,80.22294873786878
9:45:2,36.0,35.85,35.77168824152252,0.22831175847748142,0.22831175847748142,80.64,-0.0,80.87701306497499
9:45:32,36.0,36.79,36.74033506663012,-0.7403350666301165,-0.7403350666301165,79.78,-0.0,79.05518325929988
9:46:3,36.0,37.48,37.43103505070872,-1.4310350507087222,-1.4310350507087222,77.14,-0.0,75.73440549921253
9:46:33,36.0,38.33,38.292449671355804,-2.2924496713558042,-2.2924496713558042,72.8,-0.0,70.54172258738244
9:47:3,36.0,39.71,39.66433744496864,-3.6643374449686377,-3.6643374449686377,65.65,-0.0,62.05073617225706
9:47:33,36.0,40.75,40.707564607592104,-4.707564607592104,-4.707564607592104,55.48,-0.0,50.847150436008775
9:48:3,36.0,41.11,41.09337892936227,-5.093378929362267,-5.093378929362267,43.58,-0.0,38.56846785626414
9:48:33,36.0,40.77,40.77634278474696,-4.776342784746959,-4.776342784746959,31.38,0.0,26.672952461392267
9:49:3,36.0,40.13,40.18853087974016,-4.1885308797401635,-4.1885308797401635,20.48,0.0,16.34496568917759
9:49:33,36.0,39.39,39.4373389334608,-3.4373389334608007,-3.4373389334608007,11.39,0.0,7.997401185043559
9:50:3,36.0,38.58,38.620524667948104,-2.6205246679481036,-2.6205246679481036,4.07,0.0,1.4849725911687708
9:50:33,36.0,37.59,37.6434540983292,-1.643454098329201,-1.643454098329201,-1.08,0.0,0
9:51:3,36.0,36.73,36.77311075582714,-0.7731107558271404,-0.7731107558271404,-3.83,0.0,0
9:51:34,36.0,36.0,36.01613330442091,-0.016133304420911543,-0.016133304420911543,-4.77,0.0,0
9:52:4,36.0,35.23,35.28769551628561,0.7123044837143908,0.7123044837143908,-3.98,0.0,0
9:52:34,36.0,34.53,34.594258397015174,1.4057416029848255,1.4057416029848255,-1.46,0.0,0
9:53:4,36.0,33.95,33.97132392664327,2.0286760733567277,2.0286760733567277,2.57,0.0,4.566306748174143
9:53:34,36.0,33.38,33.40507143228843,2.5949285677115697,2.5949285677115697,7.91,0.0,10.462142853012853
9:54:4,36.0,32.8,32.837410699472535,3.162589300527465,3.162589300527465,14.3,0.0,17.408432556141626
9:54:34,36.0,32.33,32.336036040713566,3.663963959286434,3.663963959286434,22.04,0.0,25.643293288096036
9:55:4,36.0,31.83,31.839271530123565,4.160728469876435,4.160728469876435,31.03,0.0,35.12969829986271
9:55:35,36.0,31.41,31.444731485393792,4.555268514606208,4.555268514606208,41.04,0.0,45.52140946067357
9:56:5,36.0,31.06,31.067484088598558,4.932515911401442,4.932515911401442,51.54,0.0,56.4016843460016
