time,sp,sensor,sensor filtered,e,p,i,d,control signal
time,sp,sensor,sensor filtered,e,p,i,d,control signal
time,sp,sensor,sensor filtered,e,p,i,d,control signal
15:40:46,734.0,0,0.0,734.0,70.24380000000001,0.99,0.0,0
15:40:46,734.0,0,0.0,734.0,70.24380000000001,2.39,0.0,71.2338
15:40:47,734.0,0,0.0,734.0,70.24380000000001,4.77,0.0,72.63380000000001
15:40:47,734.0,0,0.0,734.0,70.24380000000001,4.92,0.0,75.0138
15:40:47,734.0,0,0.0,734.0,70.24380000000001,6.55,0.0,75.16380000000001
15:40:47,734.0,0,0.0,734.0,70.24380000000001,6.78,0.0,76.7938
15:40:47,734.0,0,0.0,734.0,70.24380000000001,9.92,0.0,77.02380000000001
15:40:47,734.0,0,0.0,734.0,70.24380000000001,10.15,0.0,80.16380000000001
15:40:47,734.0,0,0.0,734.0,70.24380000000001,10.21,0.0,80.39380000000001
15:40:47,734.0,0,0.0,734.0,70.24380000000001,10.41,0.0,80.4538
15:40:48,734.0,0,0.0,734.0,70.24380000000001,14.16,0.0,80.6538
15:40:48,734.0,1,0.09999999999999998,733.9,70.23423,17.07,-0.0,84.4038
15:40:48,734.0,1,0.18999999999999995,733.81,70.225617,17.51,-0.0,87.30422999999999
15:40:48,734.0,1,0.2709999999999999,733.729,70.21786530000001,20.74,-0.0,87.735617
15:40:48,734.0,1,0.3438999999999999,733.6561,70.21088877000001,20.86,-0.0,90.95786530000001
15:40:48,734.0,1,0.4095099999999999,733.59049,70.20460989300001,21.09,-0.0,91.07088877000001
15:40:49,734.0,1,0.4685589999999999,733.531441,70.1989589037,21.64,-0.0,91.29460989300001
15:40:49,734.0,2,0.6217030999999998,733.3782969,70.18430301333001,24.31,-0.0,91.8389589037
15:40:49,734.0,2,0.7595327899999998,733.24046721,70.17111271199701,24.8,-0.0,94.49430301333001
15:40:49,734.0,2,0.8835795109999999,733.116420489,70.1592414407973,25.29,-0.0,94.97111271199701
15:40:49,734.0,2,0.9952215598999998,733.0047784401,70.14855729671758,28.57,-0.0,95.4492414407973
15:40:49,734.0,5,1.3956994039099997,732.60430059609,70.11023156704582,30.95,-0.0,98.71855729671759
15:40:49,734.0,5,1.7561294635189997,732.243870536481,70.07573841034124,31.41,-0.0,101.06023156704582
15:40:50,734.0,5,2.0805165171670996,731.9194834828329,70.04469456930711,31.87,-0.0,101.48573841034124
15:40:50,734.0,5,2.3724648654503895,731.6275351345496,70.0167551123764,32.25,-0.0,101.91469456930712
15:40:50,734.0,5,2.6352183789053507,731.3647816210946,69.99160960113876,32.39,-0.0,102.2667551123764
15:40:50,734.0,8,3.1716965410148155,730.8283034589851,69.94026864102489,34.5,-0.0,102.38160960113876
15:40:50,734.0,8,3.6545268869133336,730.3454731130867,69.8940617769224,36.81,-0.0,104.44026864102489
15:40:50,734.0,8,4.089074198222001,729.910925801778,69.85247559923016,37.1,-0.0,106.7040617769224
15:40:50,734.0,8,4.4801667783998,729.5198332216002,69.81504803930714,37.13,-0.0,106.95247559923016
